"election"	"state"	"year"	"pollName"	"startDate"	"endDate"	"numberOfRespondents"	"democratic"	"republican"	"someoneElse"	"undecided"	"refuseToAnswer"	"populationType"	"Mode"	"electionDate"	"finalTwoPartyVSDemocratic"	"finalTwoPartyVSRepublican"
"Pres"	"NV"	2004	"Rasmussen "	NA	"2004-08-15"	600	46	47	NA	NA	NA	"LV"	NA	"2004-11-02"	48.68327402	51.31672598
"Pres"	"NV"	2004	"Zogby/WSJ** "	NA	"2004-07-30"	605	45.4	46	NA	NA	NA	"LV"	NA	"2004-11-02"	48.68327402	51.31672598
"Pres"	"NV"	2004	"Mason-Dixon "	NA	"2004-07-22"	724	43	46	NA	NA	NA	"RV"	NA	"2004-11-02"	48.68327402	51.31672598
"Pres"	"NV"	2004	"SurveyUSA "	NA	"2004-07-22"	896	49	45	NA	NA	NA	"LV"	NA	"2004-11-02"	48.68327402	51.31672598
"Pres"	"NV"	2004	"Mason-Dixon "	NA	"2004-03-17"	724	38	49	NA	NA	NA	"RV"	NA	"2004-11-02"	48.68327402	51.31672598
"Pres"	"NV"	2004	"SurveyUSA "	NA	"2004-02-12"	605	48	49	NA	NA	NA	"RV"	NA	"2004-11-02"	48.68327402	51.31672598
"Pres"	"NY"	2004	"SurveyUSA "	NA	"2004-10-28"	727	57	39	NA	NA	NA	"LV"	NA	"2004-11-02"	59.28897918	40.71102082
"Pres"	"NY"	2004	"Siena "	NA	"2004-10-28"	80	52	37	NA	NA	NA	"LV"	NA	"2004-11-02"	59.28897918	40.71102082
"Pres"	"NY"	2004	"Marist "	NA	"2004-10-26"	735	56	38	NA	NA	NA	"LV"	NA	"2004-11-02"	59.28897918	40.71102082
"Pres"	"NY"	2004	"SurveyUSA "	NA	"2004-10-11"	705	58	35	NA	NA	NA	"LV"	NA	"2004-11-02"	59.28897918	40.71102082
"Pres"	"NY"	2004	"Siena "	NA	"2004-09-23"	125	51	31	NA	NA	NA	"RV"	NA	"2004-11-02"	59.28897918	40.71102082
"Pres"	"NY"	2004	"SurveyUSA "	NA	"2004-09-20"	681	55	39	NA	NA	NA	"LV"	NA	"2004-11-02"	59.28897918	40.71102082
"Pres"	"NY"	2004	"Rasmussen "	NA	"2004-09-18"	600	49	44	NA	NA	NA	"LV"	NA	"2004-11-02"	59.28897918	40.71102082
"Pres"	"NY"	2004	"ARG "	NA	"2004-09-16"	699	52	40	NA	NA	NA	"LV"	NA	"2004-11-02"	59.28897918	40.71102082
"Pres"	"NY"	2004	"Marist "	NA	"2004-09-14"	683	51	40	NA	NA	NA	"LV"	NA	"2004-11-02"	59.28897918	40.71102082
"Pres"	"NY"	2004	"Quinnipiac "	NA	"2004-09-12"	1005	47	41	NA	NA	NA	"LV"	NA	"2004-11-02"	59.28897918	40.71102082
"Pres"	"NY"	2004	"Quinnipiac "	NA	"2004-08-09"	9	53	35	NA	NA	NA	"RV"	NA	"2004-11-02"	59.28897918	40.71102082
"Pres"	"NY"	2004	"Siena "	NA	"2004-07-15"	703	51	29	NA	NA	NA	"RV"	NA	"2004-11-02"	59.28897918	40.71102082
"Pres"	"NY"	2004	"Quinnipiac "	NA	"2004-06-14"	21	52	34	NA	NA	NA	"RV"	NA	"2004-11-02"	59.28897918	40.71102082
"Pres"	"NY"	2004	"Siena Research "	NA	"2004-04-22"	724	51	32	NA	NA	NA	"RV"	NA	"2004-11-02"	59.28897918	40.71102082
"Pres"	"NY"	2004	"Marist "	NA	"2004-04-15"	701	54	37	NA	NA	NA	"RV"	NA	"2004-11-02"	59.28897918	40.71102082
"Pres"	"NY"	2004	"Quinnipiac "	NA	"2004-04-12"	15	49	35	NA	NA	NA	"RV"	NA	"2004-11-02"	59.28897918	40.71102082
"Pres"	"OH"	2004	"Zogby "	NA	"2004-11-01"	700	43	49	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"CNN/USAT/Gallup "	NA	"2004-10-31"	117	50	46	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"SurveyUSA "	NA	"2004-10-31"	911	47	49	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Strategic Vision (R) "	NA	"2004-10-31"	896	46	48	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"FOX News "	NA	"2004-10-31"	799	47	50	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Rasmussen "	NA	"2004-10-31"	699	46	50	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Ohio Poll/UofC "	NA	"2004-10-31"	963	49.2	50.1	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Colmbus Dispatch* "	NA	"2004-10-29"	459	50	50	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Mason-Dixon "	NA	"2004-10-29"	724	46	48	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Clev. Plain Dealer "	NA	"2004-10-28"	335	45	48	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Strategic Vision (R) "	NA	"2004-10-27"	896	47	48	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"LA Times "	NA	"2004-10-26"	684	50	44	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Rasmussen "	NA	"2004-10-26"	636	46	50	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Survey USA"	NA	"2004-10-25"	926	50	47	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"ARG "	NA	"2004-10-25"	699	49	47	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Strategic Vision (R) "	NA	"2004-10-24"	896	45	47	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Scripps "	NA	"2004-10-21"	487	50	46	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Gallup "	NA	"2004-10-20"	805	48	47	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"FOX News "	NA	"2004-10-18"	895	44	49	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"SurveyUSA "	NA	"2004-10-18"	797	49	47	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Mason-Dixon "	NA	"2004-10-18"	724	45	46	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Rasmussen "	NA	"2004-10-18"	636	47	47	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"ABC News "	NA	"2004-10-17"	884	50	47	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Ohio Poll "	NA	"2004-10-17"	854	48	46	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Rasmussen "	NA	"2004-10-13"	663	47	49	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Strategic Vision* "	NA	"2004-10-11"	896	43	51	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Chicago Tribune "	NA	"2004-10-11"	600	49	45	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"ARG "	NA	"2004-10-06"	699	48	47	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"SurveyUSA "	NA	"2004-10-04"	858	49	48	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Rasmussen "	NA	"2004-10-02"	696	47	48	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Columbus Dispatch "	NA	"2004-10-01"	458	44	51	NA	NA	NA	"RV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Gallup "	NA	"2004-09-28"	763	47	49	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Strategic Vision* "	NA	"2004-09-26"	896	42	52	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Fox News "	NA	"2004-09-22"	895	44	48	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"ARG "	NA	"2004-09-20"	699	46	48	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Rasmussen "	NA	"2004-09-18"	767	45	48	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Univ of Cinci "	NA	"2004-09-18"	562	43	54	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Mason-Dixon "	NA	"2004-09-15"	723	42	49	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Plain Dealer "	NA	"2004-09-14"	335	42	50	NA	NA	NA	"RV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Strategic Vision* "	NA	"2004-09-13"	896	40	52	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"SurveyUSA "	NA	"2004-09-08"	808	47	50	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"CNN/USAT/Gallup "	NA	"2004-09-07"	760	43	52	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Zogby/WSJ** "	NA	"2004-09-03"	397	42.9	53.8	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Strategic Vision* "	NA	"2004-08-29"	896	42	48	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Columbus Dispatch "	NA	"2004-08-27"	472	46	46	NA	NA	NA	"RV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"LA Times Poll "	NA	"2004-08-24"	607	43	46	NA	NA	NA	"RV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Zogby/WSJ** "	NA	"2004-08-21"	18	45.8	51.4	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Strategic Vision* "	NA	"2004-08-18"	896	45	49	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Ohio Poll "	NA	"2004-08-17"	907	48	46	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"CNN/USAT/Gallup "	NA	"2004-08-15"	727	47	45	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"ARG "	NA	"2004-08-11"	699	48	45	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Strategic Vision* "	NA	"2004-08-03"	896	44	49	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Zogby/WSJ** "	NA	"2004-07-30"	23	46.1	51.1	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Columbus Dispatch"	NA	"2004-07-23"	463	44	47	NA	NA	NA	"RV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"CNN/USAT/Gallup "	NA	"2004-07-22"	738	51	45	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"ARG "	NA	"2004-07-22"	699	47	45	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Strategic Vision* "	NA	"2004-07-20"	896	43	48	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Fox News "	NA	"2004-06-23"	847	41	45	NA	NA	NA	"RV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"ARG "	NA	"2004-06-23"	699	49	43	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"LA Times "	NA	"2004-06-08"	819	45	42	NA	NA	NA	"RV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Mason-Dixon "	NA	"2004-05-25"	22	41	47	NA	NA	NA	"RV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"ARG "	NA	"2004-05-12"	699	49	42	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Ohio Poll "	NA	"2004-03-22"	731	46	44	NA	NA	NA	"RV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OH"	2004	"Rasmussen "	NA	"2004-03-15"	600	45	41	NA	NA	NA	"LV"	NA	"2004-11-02"	48.94493569	51.05506431
"Pres"	"OK"	2004	"SurveyUSA "	NA	"2004-10-30"	761	34	64	NA	NA	NA	"LV"	NA	"2004-11-02"	34.43	65.57
"Pres"	"OK"	2004	"Wilson Research "	NA	"2004-10-24"	600	28	61	NA	NA	NA	"LV"	NA	"2004-11-02"	34.43	65.57
"Pres"	"OK"	2004	"SurveyUSA "	NA	"2004-10-20"	726	34	64	NA	NA	NA	"LV"	NA	"2004-11-02"	34.43	65.57
"Pres"	"OK"	2004	"Wilson Research "	NA	"2004-10-17"	600	31	61	NA	NA	NA	"LV"	NA	"2004-11-02"	34.43	65.57
"Pres"	"OK"	2004	"Wilson Research "	NA	"2004-10-10"	600	38	50	NA	NA	NA	"LV"	NA	"2004-11-02"	34.43	65.57
"Pres"	"OK"	2004	"SurveyUSA "	NA	"2004-10-06"	712	33	63	NA	NA	NA	"LV"	NA	"2004-11-02"	34.43	65.57
"Pres"	"OK"	2004	"Wilson Research "	NA	"2004-10-03"	600	28	58	NA	NA	NA	"LV"	NA	"2004-11-02"	34.43	65.57
"Pres"	"OK"	2004	"Rasmussen "	NA	"2004-09-29"	600	30	64	NA	NA	NA	"LV"	NA	"2004-11-02"	34.43	65.57
"Pres"	"OK"	2004	"Wilson Research "	NA	"2004-09-26"	600	31	57	NA	NA	NA	"LV"	NA	"2004-11-02"	34.43	65.57
"Pres"	"OK"	2004	"SurveyUSA "	NA	"2004-09-22"	716	33	64	NA	NA	NA	"LV"	NA	"2004-11-02"	34.43	65.57
"Pres"	"OK"	2004	"Wilson Research "	NA	"2004-09-20"	600	24	64	NA	NA	NA	"LV"	NA	"2004-11-02"	34.43	65.57
"Pres"	"OK"	2004	"ARG "	NA	"2004-09-20"	699	38	55	NA	NA	NA	"LV"	NA	"2004-11-02"	34.43	65.57
"Pres"	"OK"	2004	"Wilson Research "	NA	"2004-09-12"	600	29	59	NA	NA	NA	"LV"	NA	"2004-11-02"	34.43	65.57
"Pres"	"OK"	2004	"Wilson Research "	NA	"2004-09-05"	600	30	61	NA	NA	NA	"LV"	NA	"2004-11-02"	34.43	65.57
"Pres"	"OK"	2004	"SurveyUSA "	NA	"2004-08-18"	695	38	57	NA	NA	NA	"LV"	NA	"2004-11-02"	34.43	65.57
"Pres"	"OK"	2004	"NRSC "	NA	"2004-07-29"	699	35.5	55.5	NA	NA	NA	"LV"	NA	"2004-11-02"	34.43	65.57
"Pres"	"OK"	2004	"KOTV "	NA	"2004-07-12"	853	35	59	NA	NA	NA	"RV"	NA	"2004-11-02"	34.43	65.57
"Pres"	"OK"	2004	"SurveyUSA "	NA	"2004-06-23"	750	34	60	NA	NA	NA	"LV"	NA	"2004-11-02"	34.43	65.57
"Pres"	"OK"	2004	"Oklahoman "	NA	"2004-05-19"	600	34	53	NA	NA	NA	"RV"	NA	"2004-11-02"	34.43	65.57
"Pres"	"OK"	2004	"Insider Adv "	NA	"2004-04-01"	511	35	47	NA	NA	NA	"RV"	NA	"2004-11-02"	34.43	65.57
"Pres"	"OR"	2004	"Mason-Dixon "	NA	"2004-10-29"	724	50	44	NA	NA	NA	"LV"	NA	"2004-11-02"	52.11081794	47.88918206
"Pres"	"OR"	2004	"SurveyUSA "	NA	"2004-10-27"	786	50	47	NA	NA	NA	"LV"	NA	"2004-11-02"	52.11081794	47.88918206
"Pres"	"OR"	2004	"Oregonian/KATU "	NA	"2004-10-27"	707	49	43	NA	NA	NA	"LV"	NA	"2004-11-02"	52.11081794	47.88918206
"Pres"	"OR"	2004	"ARG "	NA	"2004-10-27"	699	50	46	NA	NA	NA	"LV"	NA	"2004-11-02"	52.11081794	47.88918206
"Pres"	"OR"	2004	"Research 2000 "	NA	"2004-10-21"	699	49	43	NA	NA	NA	"LV"	NA	"2004-11-02"	52.11081794	47.88918206
"Pres"	"OR"	2004	"Rasmussen "	NA	"2004-10-21"	600	51	43	NA	NA	NA	"LV"	NA	"2004-11-02"	52.11081794	47.88918206
"Pres"	"OR"	2004	"CNN/USAT/Gallup "	NA	"2004-10-18"	799	53	45	NA	NA	NA	"LV"	NA	"2004-11-02"	52.11081794	47.88918206
"Pres"	"OR"	2004	"Mason-Dixon "	NA	"2004-10-18"	724	47	46	NA	NA	NA	"LV"	NA	"2004-11-02"	52.11081794	47.88918206
"Pres"	"OR"	2004	"Research 2000 "	NA	"2004-10-14"	699	50	44	NA	NA	NA	"LV"	NA	"2004-11-02"	52.11081794	47.88918206
"Pres"	"OR"	2004	"Riley Research "	NA	"2004-10-13"	511	43	48	NA	NA	NA	"LV"	NA	"2004-11-02"	52.11081794	47.88918206
"Pres"	"OR"	2004	"ARG "	NA	"2004-10-12"	699	49	44	NA	NA	NA	"LV"	NA	"2004-11-02"	52.11081794	47.88918206
"Pres"	"OR"	2004	"SurveyUSA "	NA	"2004-10-11"	727	53	44	NA	NA	NA	"LV"	NA	"2004-11-02"	52.11081794	47.88918206
"Pres"	"OR"	2004	"KATU-TV "	NA	"2004-09-23"	723	47	45	NA	NA	NA	"RV"	NA	"2004-11-02"	52.11081794	47.88918206
"Pres"	"OR"	2004	"Research 2000 "	NA	"2004-09-23"	699	50	43	NA	NA	NA	"LV"	NA	"2004-11-02"	52.11081794	47.88918206
"Pres"	"OR"	2004	"SUSA "	NA	"2004-09-21"	844	47	48	NA	NA	NA	"LV"	NA	"2004-11-02"	52.11081794	47.88918206
"Pres"	"OR"	2004	"Mason-Dixon "	NA	"2004-09-16"	724	43	47	NA	NA	NA	"LV"	NA	"2004-11-02"	52.11081794	47.88918206
"Pres"	"OR"	2004	"Research 2000 "	NA	"2004-09-16"	699	51	44	NA	NA	NA	"LV"	NA	"2004-11-02"	52.11081794	47.88918206
"Pres"	"OR"	2004	"ARG "	NA	"2004-09-13"	699	47	45	NA	NA	NA	"LV"	NA	"2004-11-02"	52.11081794	47.88918206
"Pres"	"OR"	2004	"Zogby "	NA	"2004-09-02"	537	53	43	NA	NA	NA	"LV"	NA	"2004-11-02"	52.11081794	47.88918206
"Pres"	"OR"	2004	"Riley Research "	NA	"2004-09-01"	607	45	46	NA	NA	NA	"LV"	NA	"2004-11-02"	52.11081794	47.88918206
"Pres"	"OR"	2004	"Zogby/WSJ** "	NA	"2004-08-21"	807	53.9	42.6	NA	NA	NA	"LV"	NA	"2004-11-02"	52.11081794	47.88918206
"Pres"	"OR"	2004	"Zogby/WSJ** "	NA	"2004-07-30"	743	49.9	45.9	NA	NA	NA	"LV"	NA	"2004-11-02"	52.11081794	47.88918206
"Pres"	"OR"	2004	"ARG "	NA	"2004-07-22"	699	50	42	NA	NA	NA	"LV"	NA	"2004-11-02"	52.11081794	47.88918206
"Pres"	"OR"	2004	"Riley/KGW-TV "	NA	"2004-05-10"	873	39	44	NA	NA	NA	"LV"	NA	"2004-11-02"	52.11081794	47.88918206
"Pres"	"OR"	2004	"Research 2000 "	NA	"2004-05-10"	702	47	45	NA	NA	NA	"LV"	NA	"2004-11-02"	52.11081794	47.88918206
"Pres"	"OR"	2004	"ARG "	NA	"2004-05-05"	699	45	45	NA	NA	NA	"LV"	NA	"2004-11-02"	52.11081794	47.88918206
"Pres"	"OR"	2004	"Research 2000 "	NA	"2004-04-29"	699	48	46	NA	NA	NA	"LV"	NA	"2004-11-02"	52.11081794	47.88918206
"Pres"	"OR"	2004	"Rasmussen "	NA	"2004-04-25"	600	43	43	NA	NA	NA	"LV"	NA	"2004-11-02"	52.11081794	47.88918206
"Pres"	"OR"	2004	"OSU "	NA	"2004-04-07"	549	45	47	NA	NA	NA	"RV"	NA	"2004-11-02"	52.11081794	47.88918206
"Pres"	"OR"	2004	"The Oregonian "	NA	"2004-03-04"	511	45	40	NA	NA	NA	"RV"	NA	"2004-11-02"	52.11081794	47.88918206
"Pres"	"PA"	2004	"SurveyUSA "	NA	"2004-11-01"	756	49	48	NA	NA	NA	"LV"	NA	"2004-11-02"	51.25830481	48.74169519
"Pres"	"PA"	2004	"Zogby "	NA	"2004-11-01"	700	50	46	NA	NA	NA	"LV"	NA	"2004-11-02"	51.25830481	48.74169519
"Pres"	"PA"	2004	"Quinnipiac "	NA	"2004-10-31"	991	47	47	NA	NA	NA	"LV"	NA	"2004-11-02"	51.25830481	48.74169519
"Pres"	"PA"	2004	"Strategic Vision (R) "	NA	"2004-10-31"	896	47	46	NA	NA	NA	"LV"	NA	"2004-11-02"	51.25830481	48.74169519
"Pres"	"PA"	2004	"SurveyUSA "	NA	"2004-10-31"	863	51	47	NA	NA	NA	"LV"	NA	"2004-11-02"	51.25830481	48.74169519
"Pres"	"PA"	2004	"CNN/USAT/Gallup "	NA	"2004-10-31"	700	46	50	NA	NA	NA	"LV"	NA	"2004-11-02"	51.25830481	48.74169519
"Pres"	"PA"	2004	"Rasmussen "	NA	"2004-10-31"	699	49	47	NA	NA	NA	"LV"	NA	"2004-11-02"	51.25830481	48.74169519
"Pres"	"PA"	2004	"Mason-Dixon "	NA	"2004-10-29"	724	48	46	NA	NA	NA	"LV"	NA	"2004-11-02"	51.25830481	48.74169519
"Pres"	"PA"	2004	"Temple Univ "	NA	"2004-10-27"	330	48	47	NA	NA	NA	"LV"	NA	"2004-11-02"	51.25830481	48.74169519
"Pres"	"PA"	2004	"Strategic Vision (R) "	NA	"2004-10-27"	896	48	48	NA	NA	NA	"LV"	NA	"2004-11-02"	51.25830481	48.74169519
"Pres"	"PA"	2004	"West Chester Univ "	NA	"2004-10-27"	783	50	45	NA	NA	NA	"LV"	NA	"2004-11-02"	51.25830481	48.74169519
"Pres"	"PA"	2004	"Quinnipiac "	NA	"2004-10-26"	991	47	49	NA	NA	NA	"LV"	NA	"2004-11-02"	51.25830481	48.74169519
"Pres"	"PA"	2004	"CNN/USAT/Gallup "	NA	"2004-10-26"	684	50	47	NA	NA	NA	"LV"	NA	"2004-11-02"	51.25830481	48.74169519
"Pres"	"PA"	2004	"LA Times "	NA	"2004-10-26"	684	48	48	NA	NA	NA	"LV"	NA	"2004-11-02"	51.25830481	48.74169519
"Pres"	"PA"	2004	"SurveyUSA "	NA	"2004-10-25"	898	53	45	NA	NA	NA	"LV"	NA	"2004-11-02"	51.25830481	48.74169519
"Pres"	"PA"	2004	"ARG "	NA	"2004-10-25"	699	50	47	NA	NA	NA	"LV"	NA	"2004-11-02"	51.25830481	48.74169519
"Pres"	"PA"	2004	"Rasmussen "	NA	"2004-10-23"	533	49	46	NA	NA	NA	"LV"	NA	"2004-11-02"	51.25830481	48.74169519
"Pres"	"PA"	2004	"Muhlenberg "	NA	"2004-10-22"	883	48	46	NA	NA	NA	"RV"	NA	"2004-11-02"	51.25830481	48.74169519
"Pres"	"PA"	2004	"Quinnipiac "	NA	"2004-10-20"	934	51	46	NA	NA	NA	"LV"	NA	"2004-11-02"	51.25830481	48.74169519
"Pres"	"PA"	2004	"Strategic Vision (R) "	NA	"2004-10-19"	896	47	46	NA	NA	NA	"LV"	NA	"2004-11-02"	51.25830481	48.74169519
"Pres"	"PA"	2004	"Mason-Dixon "	NA	"2004-10-18"	724	46	45	NA	NA	NA	"LV"	NA	"2004-11-02"	51.25830481	48.74169519
"Pres"	"PA"	2004	"SurveyUSA "	NA	"2004-10-17"	718	51	45	NA	NA	NA	"LV"	NA	"2004-11-02"	51.25830481	48.74169519
"Pres"	"PA"	2004	"Rasmussen "	NA	"2004-10-12"	677	47	46	NA	NA	NA	"LV"	NA	"2004-11-02"	51.25830481	48.74169519
"Pres"	"PA"	2004	"Quinnipiac "	NA	"2004-10-11"	266	49	47	NA	NA	NA	"LV"	NA	"2004-11-02"	51.25830481	48.74169519
"Pres"	"PA"	2004	"Strategic Vision (R) "	NA	"2004-10-11"	896	45	46	NA	NA	NA	"LV"	NA	"2004-11-02"	51.25830481	48.74169519
"Pres"	"PA"	2004	"ARG "	NA	"2004-10-06"	699	48	46	NA	NA	NA	"LV"	NA	"2004-11-02"	51.25830481	48.74169519
"Pres"	"PA"	2004	"Survey USA "	NA	"2004-10-05"	873	49	47	NA	NA	NA	"LV"	NA	"2004-11-02"	51.25830481	48.74169519
"Pres"	"PA"	2004	"WHYY/WCU "	NA	"2004-10-04"	699	50	43	NA	NA	NA	"LV"	NA	"2004-11-02"	51.25830481	48.74169519
"Pres"	"PA"	2004	"Keystone "	NA	"2004-10-04"	693	49	43	NA	NA	NA	"LV"	NA	"2004-11-02"	51.25830481	48.74169519
"Pres"	"PA"	2004	"Rasmussen "	NA	"2004-10-01"	677	47	47	NA	NA	NA	"LV"	NA	"2004-11-02"	51.25830481	48.74169519
"Pres"	"PA"	2004	"Strategic Vision (R) "	NA	"2004-09-29"	896	45	48	NA	NA	NA	"LV"	NA	"2004-11-02"	51.25830481	48.74169519
"Pres"	"PA"	2004	"Gallup "	NA	"2004-09-28"	753	46	49	NA	NA	NA	"LV"	NA	"2004-11-02"	51.25830481	48.74169519
"Pres"	"PA"	2004	"Mason-Dixon "	NA	"2004-09-28"	724	45	44	NA	NA	NA	"LV"	NA	"2004-11-02"	51.25830481	48.74169519
"Pres"	"PA"	2004	"Quinnipiac "	NA	"2004-09-26"	823	49	46	NA	NA	NA	"LV"	NA	"2004-11-02"	51.25830481	48.74169519
"Pres"	"PA"	2004	"Philly Inquirer "	NA	"2004-09-24"	134	49	47	NA	NA	NA	"LV"	NA	"2004-11-02"	51.25830481	48.74169519
"Pres"	"PA"	2004	"Fox News "	NA	"2004-09-22"	895	48	45	NA	NA	NA	"LV"	NA	"2004-11-02"	51.25830481	48.74169519
"Pres"	"PA"	2004	"ARG "	NA	"2004-09-19"	699	47	46	NA	NA	NA	"LV"	NA	"2004-11-02"	51.25830481	48.74169519
"Pres"	"PA"	2004	"Mason-Dixon "	NA	"2004-09-16"	723	45	44	NA	NA	NA	"LV"	NA	"2004-11-02"	51.25830481	48.74169519
